"seqid","source","type","start","end","score","strand","phase","attributes","longitud"
"JAJSEB010000012.1","Genbank","exon",293595,299120,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8947.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8947.t1;gbkey=mRNA;locus_tag=LSM04_005794;orig_protein_id=gnl|WGS:JAJSEB|jg8947.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8947.t1;product=hypothetical protein",5526
"JAJSEB010000012.1","Genbank","CDS",293595,299120,".","+","0","ID=cds-KAH9600174.1;Parent=rna-gnl|WGS:JAJSEB|jg8947.t1;Dbxref=NCBI_GP:KAH9600174.1;Name=KAH9600174.1;gbkey=CDS;locus_tag=LSM04_005794;orig_transcript_id=gnl|WGS:JAJSEB|jg8947.t1;product=hypothetical protein;protein_id=KAH9600174.1",5526
"JAJSEB010000012.1","Genbank","gene",300772,302103,".","+",".","ID=gene-LSM04_005071;Name=LSM04_005071;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005071",1332
"JAJSEB010000012.1","Genbank","mRNA",300772,302103,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8948.t1;Parent=gene-LSM04_005071;gbkey=mRNA;locus_tag=LSM04_005071;orig_protein_id=gnl|WGS:JAJSEB|jg8948.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8948.t1;product=hypothetical protein",1332
"JAJSEB010000012.1","Genbank","exon",300772,302103,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8948.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8948.t1;gbkey=mRNA;locus_tag=LSM04_005071;orig_protein_id=gnl|WGS:JAJSEB|jg8948.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8948.t1;product=hypothetical protein",1332
"JAJSEB010000012.1","Genbank","CDS",300772,302103,".","+","0","ID=cds-KAH9600159.1;Parent=rna-gnl|WGS:JAJSEB|jg8948.t1;Dbxref=NCBI_GP:KAH9600159.1;Name=KAH9600159.1;gbkey=CDS;locus_tag=LSM04_005071;orig_transcript_id=gnl|WGS:JAJSEB|jg8948.t1;product=hypothetical protein;protein_id=KAH9600159.1",1332
"JAJSEB010000012.1","Genbank","gene",303775,305772,".","+",".","ID=gene-LSM04_003634;Name=LSM04_003634;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003634",1998
"JAJSEB010000012.1","Genbank","mRNA",303775,305772,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8949.t1;Parent=gene-LSM04_003634;gbkey=mRNA;locus_tag=LSM04_003634;orig_protein_id=gnl|WGS:JAJSEB|jg8949.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8949.t1;product=hypothetical protein",1998
"JAJSEB010000012.1","Genbank","exon",303775,305772,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8949.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8949.t1;gbkey=mRNA;locus_tag=LSM04_003634;orig_protein_id=gnl|WGS:JAJSEB|jg8949.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8949.t1;product=hypothetical protein",1998
"JAJSEB010000012.1","Genbank","CDS",303775,305772,".","+","0","ID=cds-KAH9600133.1;Parent=rna-gnl|WGS:JAJSEB|jg8949.t1;Dbxref=NCBI_GP:KAH9600133.1;Name=KAH9600133.1;gbkey=CDS;locus_tag=LSM04_003634;orig_transcript_id=gnl|WGS:JAJSEB|jg8949.t1;product=hypothetical protein;protein_id=KAH9600133.1",1998
"JAJSEB010000012.1","Genbank","gene",306368,308056,".","+",".","ID=gene-LSM04_003771;Name=LSM04_003771;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003771",1689
"JAJSEB010000012.1","Genbank","mRNA",306368,308056,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8950.t1;Parent=gene-LSM04_003771;gbkey=mRNA;locus_tag=LSM04_003771;orig_protein_id=gnl|WGS:JAJSEB|jg8950.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8950.t1;product=Protein kinase domain",1689
"JAJSEB010000012.1","Genbank","exon",306368,308056,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8950.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8950.t1;gbkey=mRNA;locus_tag=LSM04_003771;orig_protein_id=gnl|WGS:JAJSEB|jg8950.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8950.t1;product=Protein kinase domain",1689
"JAJSEB010000012.1","Genbank","CDS",306368,308056,".","+","0","ID=cds-KAH9600136.1;Parent=rna-gnl|WGS:JAJSEB|jg8950.t1;Dbxref=NCBI_GP:KAH9600136.1;Name=KAH9600136.1;gbkey=CDS;locus_tag=LSM04_003771;orig_transcript_id=gnl|WGS:JAJSEB|jg8950.t1;product=Protein kinase domain;protein_id=KAH9600136.1",1689
"JAJSEB010000012.1","Genbank","gene",308777,310579,".","+",".","ID=gene-LSM04_004282;Name=LSM04_004282;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004282",1803
"JAJSEB010000012.1","Genbank","mRNA",308777,310579,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8951.t1;Parent=gene-LSM04_004282;gbkey=mRNA;locus_tag=LSM04_004282;orig_protein_id=gnl|WGS:JAJSEB|jg8951.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8951.t1;product=Dual specificity phosphatase",1803
"JAJSEB010000012.1","Genbank","exon",308777,310579,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8951.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8951.t1;gbkey=mRNA;locus_tag=LSM04_004282;orig_protein_id=gnl|WGS:JAJSEB|jg8951.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8951.t1;product=Dual specificity phosphatase",1803
"JAJSEB010000012.1","Genbank","CDS",308777,310579,".","+","0","ID=cds-KAH9600147.1;Parent=rna-gnl|WGS:JAJSEB|jg8951.t1;Dbxref=NCBI_GP:KAH9600147.1;Name=KAH9600147.1;gbkey=CDS;locus_tag=LSM04_004282;orig_transcript_id=gnl|WGS:JAJSEB|jg8951.t1;product=Dual specificity phosphatase;protein_id=KAH9600147.1",1803
"JAJSEB010000012.1","Genbank","gene",311225,315172,".","+",".","ID=gene-LSM04_000798;Name=LSM04_000798;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000798",3948
"JAJSEB010000012.1","Genbank","mRNA",311225,315172,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8952.t1;Parent=gene-LSM04_000798;gbkey=mRNA;locus_tag=LSM04_000798;orig_protein_id=gnl|WGS:JAJSEB|jg8952.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8952.t1;product=C2 domain",3948
"JAJSEB010000012.1","Genbank","exon",311225,315172,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8952.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8952.t1;gbkey=mRNA;locus_tag=LSM04_000798;orig_protein_id=gnl|WGS:JAJSEB|jg8952.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8952.t1;product=C2 domain",3948
"JAJSEB010000012.1","Genbank","CDS",311225,315172,".","+","0","ID=cds-KAH9600076.1;Parent=rna-gnl|WGS:JAJSEB|jg8952.t1;Dbxref=NCBI_GP:KAH9600076.1;Name=KAH9600076.1;gbkey=CDS;locus_tag=LSM04_000798;orig_transcript_id=gnl|WGS:JAJSEB|jg8952.t1;product=C2 domain;protein_id=KAH9600076.1",3948
"JAJSEB010000012.1","Genbank","gene",315571,317463,".","+",".","ID=gene-LSM04_006315;Name=LSM04_006315;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_006315",1893
"JAJSEB010000012.1","Genbank","mRNA",315571,317463,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8953.t1;Parent=gene-LSM04_006315;gbkey=mRNA;locus_tag=LSM04_006315;orig_protein_id=gnl|WGS:JAJSEB|jg8953.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8953.t1;product=hypothetical protein",1893
"JAJSEB010000012.1","Genbank","exon",315571,317463,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8953.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8953.t1;gbkey=mRNA;locus_tag=LSM04_006315;orig_protein_id=gnl|WGS:JAJSEB|jg8953.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8953.t1;product=hypothetical protein",1893
"JAJSEB010000012.1","Genbank","CDS",315571,317463,".","+","0","ID=cds-KAH9600180.1;Parent=rna-gnl|WGS:JAJSEB|jg8953.t1;Dbxref=NCBI_GP:KAH9600180.1;Name=KAH9600180.1;gbkey=CDS;locus_tag=LSM04_006315;orig_transcript_id=gnl|WGS:JAJSEB|jg8953.t1;product=hypothetical protein;protein_id=KAH9600180.1",1893
"JAJSEB010000012.1","Genbank","gene",317860,318471,".","+",".","ID=gene-LSM04_001964;Name=LSM04_001964;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001964",612
"JAJSEB010000012.1","Genbank","mRNA",317860,318471,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8954.t1;Parent=gene-LSM04_001964;gbkey=mRNA;locus_tag=LSM04_001964;orig_protein_id=gnl|WGS:JAJSEB|jg8954.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8954.t1;product=hypothetical protein",612
"JAJSEB010000012.1","Genbank","exon",317860,318471,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8954.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8954.t1;gbkey=mRNA;locus_tag=LSM04_001964;orig_protein_id=gnl|WGS:JAJSEB|jg8954.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8954.t1;product=hypothetical protein",612
"JAJSEB010000012.1","Genbank","CDS",317860,318471,".","+","0","ID=cds-KAH9600092.1;Parent=rna-gnl|WGS:JAJSEB|jg8954.t1;Dbxref=NCBI_GP:KAH9600092.1;Name=KAH9600092.1;gbkey=CDS;locus_tag=LSM04_001964;orig_transcript_id=gnl|WGS:JAJSEB|jg8954.t1;product=hypothetical protein;protein_id=KAH9600092.1",612
"JAJSEB010000012.1","Genbank","gene",318804,320810,".","+",".","ID=gene-LSM04_002331;Name=LSM04_002331;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002331",2007
"JAJSEB010000012.1","Genbank","mRNA",318804,320810,".","+",".","ID=rna-gnl|WGS:JAJSEB|jg8955.t1;Parent=gene-LSM04_002331;gbkey=mRNA;locus_tag=LSM04_002331;orig_protein_id=gnl|WGS:JAJSEB|jg8955.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8955.t1;product=Ubiquitin domain",2007
"JAJSEB010000012.1","Genbank","exon",318804,320810,".","+",".","ID=exon-gnl|WGS:JAJSEB|jg8955.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8955.t1;gbkey=mRNA;locus_tag=LSM04_002331;orig_protein_id=gnl|WGS:JAJSEB|jg8955.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8955.t1;product=Ubiquitin domain",2007
"JAJSEB010000012.1","Genbank","CDS",318804,320810,".","+","0","ID=cds-KAH9600103.1;Parent=rna-gnl|WGS:JAJSEB|jg8955.t1;Dbxref=NCBI_GP:KAH9600103.1;Name=KAH9600103.1;gbkey=CDS;locus_tag=LSM04_002331;orig_transcript_id=gnl|WGS:JAJSEB|jg8955.t1;product=Ubiquitin domain;protein_id=KAH9600103.1",2007
"JAJSEB010000012.1","Genbank","gene",323212,324843,".","-",".","ID=gene-LSM04_004150;Name=LSM04_004150;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004150",1632
"JAJSEB010000012.1","Genbank","mRNA",323212,324843,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg8956.t1;Parent=gene-LSM04_004150;gbkey=mRNA;locus_tag=LSM04_004150;orig_protein_id=gnl|WGS:JAJSEB|jg8956.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8956.t1;product=PSP1",1632
"JAJSEB010000012.1","Genbank","exon",323212,324843,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg8956.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8956.t1;gbkey=mRNA;locus_tag=LSM04_004150;orig_protein_id=gnl|WGS:JAJSEB|jg8956.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8956.t1;product=PSP1",1632
"JAJSEB010000012.1","Genbank","CDS",323212,324843,".","-","0","ID=cds-KAH9600146.1;Parent=rna-gnl|WGS:JAJSEB|jg8956.t1;Dbxref=NCBI_GP:KAH9600146.1;Name=KAH9600146.1;gbkey=CDS;locus_tag=LSM04_004150;orig_transcript_id=gnl|WGS:JAJSEB|jg8956.t1;product=PSP1;protein_id=KAH9600146.1",1632
"JAJSEB010000012.1","Genbank","gene",325956,327614,".","-",".","ID=gene-LSM04_001888;Name=LSM04_001888;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001888",1659
"JAJSEB010000012.1","Genbank","mRNA",325956,327614,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg8957.t1;Parent=gene-LSM04_001888;gbkey=mRNA;locus_tag=LSM04_001888;orig_protein_id=gnl|WGS:JAJSEB|jg8957.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8957.t1;product=Peptidase M24",1659
"JAJSEB010000012.1","Genbank","exon",325956,327614,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg8957.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8957.t1;gbkey=mRNA;locus_tag=LSM04_001888;orig_protein_id=gnl|WGS:JAJSEB|jg8957.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8957.t1;product=Peptidase M24",1659
"JAJSEB010000012.1","Genbank","CDS",325956,327614,".","-","0","ID=cds-KAH9600090.1;Parent=rna-gnl|WGS:JAJSEB|jg8957.t1;Dbxref=NCBI_GP:KAH9600090.1;Name=KAH9600090.1;gbkey=CDS;locus_tag=LSM04_001888;orig_transcript_id=gnl|WGS:JAJSEB|jg8957.t1;product=Peptidase M24;protein_id=KAH9600090.1",1659
"JAJSEB010000012.1","Genbank","gene",328345,330108,".","-",".","ID=gene-LSM04_002826;Name=LSM04_002826;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002826",1764
"JAJSEB010000012.1","Genbank","mRNA",328345,330108,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg8958.t1;Parent=gene-LSM04_002826;gbkey=mRNA;locus_tag=LSM04_002826;orig_protein_id=gnl|WGS:JAJSEB|jg8958.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8958.t1;product=Legume-like lectin",1764
"JAJSEB010000012.1","Genbank","exon",328345,330108,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg8958.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8958.t1;gbkey=mRNA;locus_tag=LSM04_002826;orig_protein_id=gnl|WGS:JAJSEB|jg8958.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8958.t1;product=Legume-like lectin",1764
"JAJSEB010000012.1","Genbank","CDS",328345,330108,".","-","0","ID=cds-KAH9600116.1;Parent=rna-gnl|WGS:JAJSEB|jg8958.t1;Dbxref=NCBI_GP:KAH9600116.1;Name=KAH9600116.1;gbkey=CDS;locus_tag=LSM04_002826;orig_transcript_id=gnl|WGS:JAJSEB|jg8958.t1;product=Legume-like lectin;protein_id=KAH9600116.1",1764
"JAJSEB010000012.1","Genbank","gene",331913,333817,".","-",".","ID=gene-LSM04_002729;Name=LSM04_002729;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002729",1905
"JAJSEB010000012.1","Genbank","mRNA",331913,333817,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg8959.t1;Parent=gene-LSM04_002729;gbkey=mRNA;locus_tag=LSM04_002729;orig_protein_id=gnl|WGS:JAJSEB|jg8959.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8959.t1;product=U box domain",1905
"JAJSEB010000012.1","Genbank","exon",331913,333817,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg8959.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8959.t1;gbkey=mRNA;locus_tag=LSM04_002729;orig_protein_id=gnl|WGS:JAJSEB|jg8959.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8959.t1;product=U box domain",1905
"JAJSEB010000012.1","Genbank","CDS",331913,333817,".","-","0","ID=cds-KAH9600114.1;Parent=rna-gnl|WGS:JAJSEB|jg8959.t1;Dbxref=NCBI_GP:KAH9600114.1;Name=KAH9600114.1;gbkey=CDS;locus_tag=LSM04_002729;orig_transcript_id=gnl|WGS:JAJSEB|jg8959.t1;product=U box domain;protein_id=KAH9600114.1",1905
"JAJSEB010000012.1","Genbank","gene",335165,336439,".","-",".","ID=gene-LSM04_000191;Name=LSM04_000191;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_000191",1275
"JAJSEB010000012.1","Genbank","mRNA",335165,336439,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg8960.t1;Parent=gene-LSM04_000191;gbkey=mRNA;locus_tag=LSM04_000191;orig_protein_id=gnl|WGS:JAJSEB|jg8960.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8960.t1;product=Palmitoyltransferase",1275
"JAJSEB010000012.1","Genbank","exon",335165,336439,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg8960.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8960.t1;gbkey=mRNA;locus_tag=LSM04_000191;orig_protein_id=gnl|WGS:JAJSEB|jg8960.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8960.t1;product=Palmitoyltransferase",1275
"JAJSEB010000012.1","Genbank","CDS",335165,336439,".","-","0","ID=cds-KAH9600054.1;Parent=rna-gnl|WGS:JAJSEB|jg8960.t1;Dbxref=NCBI_GP:KAH9600054.1;Name=KAH9600054.1;gbkey=CDS;locus_tag=LSM04_000191;orig_transcript_id=gnl|WGS:JAJSEB|jg8960.t1;product=Palmitoyltransferase;protein_id=KAH9600054.1",1275
"JAJSEB010000012.1","Genbank","gene",337267,340926,".","-",".","ID=gene-LSM04_001298;Name=LSM04_001298;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_001298",3660
"JAJSEB010000012.1","Genbank","mRNA",337267,340926,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg8961.t1;Parent=gene-LSM04_001298;gbkey=mRNA;locus_tag=LSM04_001298;orig_protein_id=gnl|WGS:JAJSEB|jg8961.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8961.t1;product=hypothetical protein",3660
"JAJSEB010000012.1","Genbank","exon",337267,340926,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg8961.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8961.t1;gbkey=mRNA;locus_tag=LSM04_001298;orig_protein_id=gnl|WGS:JAJSEB|jg8961.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8961.t1;product=hypothetical protein",3660
"JAJSEB010000012.1","Genbank","CDS",337267,340926,".","-","0","ID=cds-KAH9600082.1;Parent=rna-gnl|WGS:JAJSEB|jg8961.t1;Dbxref=NCBI_GP:KAH9600082.1;Name=KAH9600082.1;gbkey=CDS;locus_tag=LSM04_001298;orig_transcript_id=gnl|WGS:JAJSEB|jg8961.t1;product=hypothetical protein;protein_id=KAH9600082.1",3660
"JAJSEB010000012.1","Genbank","gene",341532,345245,".","-",".","ID=gene-LSM04_002242;Name=LSM04_002242;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_002242",3714
"JAJSEB010000012.1","Genbank","mRNA",341532,345245,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg8962.t1;Parent=gene-LSM04_002242;gbkey=mRNA;locus_tag=LSM04_002242;orig_protein_id=gnl|WGS:JAJSEB|jg8962.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8962.t1;product=hypothetical protein",3714
"JAJSEB010000012.1","Genbank","exon",341532,345245,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg8962.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8962.t1;gbkey=mRNA;locus_tag=LSM04_002242;orig_protein_id=gnl|WGS:JAJSEB|jg8962.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8962.t1;product=hypothetical protein",3714
"JAJSEB010000012.1","Genbank","CDS",341532,345245,".","-","0","ID=cds-KAH9600099.1;Parent=rna-gnl|WGS:JAJSEB|jg8962.t1;Dbxref=NCBI_GP:KAH9600099.1;Name=KAH9600099.1;gbkey=CDS;locus_tag=LSM04_002242;orig_transcript_id=gnl|WGS:JAJSEB|jg8962.t1;product=hypothetical protein;protein_id=KAH9600099.1",3714
"JAJSEB010000012.1","Genbank","gene",345761,348085,".","-",".","ID=gene-LSM04_003332;Name=LSM04_003332;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003332",2325
"JAJSEB010000012.1","Genbank","mRNA",345761,348085,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg8963.t1;Parent=gene-LSM04_003332;gbkey=mRNA;locus_tag=LSM04_003332;orig_protein_id=gnl|WGS:JAJSEB|jg8963.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8963.t1;product=hypothetical protein",2325
"JAJSEB010000012.1","Genbank","exon",345761,348085,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg8963.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg8963.t1;gbkey=mRNA;locus_tag=LSM04_003332;orig_protein_id=gnl|WGS:JAJSEB|jg8963.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg8963.t1;product=hypothetical protein",2325
"JAJSEB010000012.1","Genbank","CDS",345761,348085,".","-","0","ID=cds-KAH9600125.1;Parent=rna-gnl|WGS:JAJSEB|jg8963.t1;Dbxref=NCBI_GP:KAH9600125.1;Name=KAH9600125.1;gbkey=CDS;locus_tag=LSM04_003332;orig_transcript_id=gnl|WGS:JAJSEB|jg8963.t1;product=hypothetical protein;protein_id=KAH9600125.1",2325
"JAJSEB010000016.1","Genbank","gene",165564,167171,".","-",".","ID=gene-LSM04_005439;Name=LSM04_005439;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_005439",1608
"JAJSEB010000016.1","Genbank","mRNA",165564,167171,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2901.t1;Parent=gene-LSM04_005439;gbkey=mRNA;locus_tag=LSM04_005439;orig_protein_id=gnl|WGS:JAJSEB|jg2901.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2901.t1;product=hypothetical protein",1608
"JAJSEB010000016.1","Genbank","exon",165564,167171,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2901.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2901.t1;gbkey=mRNA;locus_tag=LSM04_005439;orig_protein_id=gnl|WGS:JAJSEB|jg2901.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2901.t1;product=hypothetical protein",1608
"JAJSEB010000016.1","Genbank","CDS",165564,167171,".","-","0","ID=cds-KAH9599542.1;Parent=rna-gnl|WGS:JAJSEB|jg2901.t1;Dbxref=NCBI_GP:KAH9599542.1;Name=KAH9599542.1;gbkey=CDS;locus_tag=LSM04_005439;orig_transcript_id=gnl|WGS:JAJSEB|jg2901.t1;product=hypothetical protein;protein_id=KAH9599542.1",1608
"JAJSEB010000016.1","Genbank","gene",167746,170784,".","-",".","ID=gene-LSM04_004354;Name=LSM04_004354;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_004354",3039
"JAJSEB010000016.1","Genbank","mRNA",167746,170784,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2902.t1;Parent=gene-LSM04_004354;gbkey=mRNA;locus_tag=LSM04_004354;orig_protein_id=gnl|WGS:JAJSEB|jg2902.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2902.t1;product=Cullin",3039
"JAJSEB010000016.1","Genbank","exon",167746,170784,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2902.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2902.t1;gbkey=mRNA;locus_tag=LSM04_004354;orig_protein_id=gnl|WGS:JAJSEB|jg2902.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2902.t1;product=Cullin",3039
"JAJSEB010000016.1","Genbank","CDS",167746,170784,".","-","0","ID=cds-KAH9599501.1;Parent=rna-gnl|WGS:JAJSEB|jg2902.t1;Dbxref=NCBI_GP:KAH9599501.1;Name=KAH9599501.1;gbkey=CDS;locus_tag=LSM04_004354;orig_transcript_id=gnl|WGS:JAJSEB|jg2902.t1;product=Cullin;protein_id=KAH9599501.1",3039
"JAJSEB010000016.1","Genbank","gene",171768,173003,".","-",".","ID=gene-LSM04_003894;Name=LSM04_003894;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_003894",1236
"JAJSEB010000016.1","Genbank","mRNA",171768,173003,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2903.t1;Parent=gene-LSM04_003894;gbkey=mRNA;locus_tag=LSM04_003894;orig_protein_id=gnl|WGS:JAJSEB|jg2903.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2903.t1;product=Nuclear pore localization protein NPL4",1236
"JAJSEB010000016.1","Genbank","exon",171768,173003,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2903.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2903.t1;gbkey=mRNA;locus_tag=LSM04_003894;orig_protein_id=gnl|WGS:JAJSEB|jg2903.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2903.t1;product=Nuclear pore localization protein NPL4",1236
"JAJSEB010000016.1","Genbank","CDS",171768,173003,".","-","0","ID=cds-KAH9599490.1;Parent=rna-gnl|WGS:JAJSEB|jg2903.t1;Dbxref=NCBI_GP:KAH9599490.1;Name=KAH9599490.1;gbkey=CDS;locus_tag=LSM04_003894;orig_transcript_id=gnl|WGS:JAJSEB|jg2903.t1;product=Nuclear pore localization protein NPL4;protein_id=KAH9599490.1",1236
"JAJSEB010000016.1","Genbank","gene",173540,175138,".","-",".","ID=gene-LSM04_007718;Name=LSM04_007718;gbkey=Gene;gene_biotype=protein_coding;locus_tag=LSM04_007718",1599
"JAJSEB010000016.1","Genbank","mRNA",173540,175138,".","-",".","ID=rna-gnl|WGS:JAJSEB|jg2904.t1;Parent=gene-LSM04_007718;gbkey=mRNA;locus_tag=LSM04_007718;orig_protein_id=gnl|WGS:JAJSEB|jg2904.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2904.t1;product=hypothetical protein",1599
"JAJSEB010000016.1","Genbank","exon",173540,175138,".","-",".","ID=exon-gnl|WGS:JAJSEB|jg2904.t1-1;Parent=rna-gnl|WGS:JAJSEB|jg2904.t1;gbkey=mRNA;locus_tag=LSM04_007718;orig_protein_id=gnl|WGS:JAJSEB|jg2904.t1.CDS1;orig_transcript_id=gnl|WGS:JAJSEB|jg2904.t1;product=hypothetical protein",1599
"JAJSEB010000016.1","Genbank","CDS",173540,175138,".","-","0","ID=cds-KAH9599584.1;Parent=rna-gnl|WGS:JAJSEB|jg2904.t1;Dbxref=NCBI_GP:KAH9599584.1;Name=KAH9599584.1;gbkey=CDS;locus_tag=LSM04_007718;orig_transcript_id=gnl|WGS:JAJSEB|jg2904.t1;product=hypothetical protein;protein_id=KAH9599584.1",1599
